seed,severity,layout,signal,regime,return_auc,final_window_return,hacking_rate,rm_mae_auc,rm_mae_final,epi_reward_spearman
60001,2,decorrelated,point,frozen,0.5977643632857188,0.5981469360457998,0.0,0.1502571223697007,0.1502571223697007,0.04195804195804196
60001,2,decorrelated,shuffled,frozen,0.5691099180199833,0.5680022735719781,0.0,0.1502571223697007,0.1502571223697007,0.04195804195804196
60001,2,decorrelated,uniform,frozen,0.5908117076075522,0.5920182991936495,0.0,0.1502571223697007,0.1502571223697007,0.04195804195804196
60001,2,decorrelated,count,frozen,0.5554226139710281,0.5380371885033248,0.0,0.1502571223697007,0.1502571223697007,0.04195804195804196
60001,2,decorrelated,epistemic,online,0.5899736012662677,0.5827637075618132,0.0,0.10922927233086388,0.10861125265603468,0.04195804195804196
60001,2,decorrelated,aleatoric,online,0.6163315258888888,0.6222867877531566,0.0,0.10997205439228468,0.10016723374671521,0.04195804195804196
60001,2,decorrelated,total,online,0.6220207919507846,0.6495236802043804,0.0,0.11309904675488106,0.1067746353118791,0.04195804195804196
60001,2,decorrelated,point,online,0.5695327321843792,0.5416704197225976,0.0,0.10585787979909518,0.10173598567935722,0.04195804195804196
60001,2,decorrelated,shuffled,online,0.5979256386884476,0.6132371978445595,0.0,0.1143925281963332,0.11708547913170497,0.04195804195804196
60001,2,decorrelated,uniform,online,0.6643468045534717,0.6279854339569624,0.0,0.11927529024347461,0.11602162104284136,0.04195804195804196
60001,2,decorrelated,count,online,0.5669346389520975,0.5936704272318176,0.0,0.10801025083844991,0.101361470928146,0.04195804195804196
60001,2,anti,epistemic,frozen,0.4264912592816604,0.43047934853011416,0.26875,0.19046062880756148,0.1904606288075615,-1.0
60001,2,anti,aleatoric,frozen,0.46997112527000134,0.526508784277155,0.375,0.19046062880756148,0.1904606288075615,-1.0
60001,2,anti,total,frozen,0.4217441112907322,0.4282874567604564,0.275,0.19046062880756148,0.1904606288075615,-1.0
60001,2,anti,point,frozen,0.5076788517391175,0.5007249634071129,0.1875,0.19046062880756148,0.1904606288075615,-1.0
60001,2,anti,shuffled,frozen,0.4931624103274531,0.5350569277006633,0.06875,0.19046062880756148,0.1904606288075615,-1.0
60001,2,anti,uniform,frozen,0.5306443540756008,0.5593718854061077,0.075,0.19046062880756148,0.1904606288075615,-1.0
60001,2,anti,count,frozen,0.492375842649808,0.4781150619930415,0.1875,0.19046062880756148,0.1904606288075615,-1.0
60001,2,anti,epistemic,online,0.5233543910786096,0.5367765823795482,0.15625,0.1632167993254326,0.14436182675277395,-1.0
60001,2,anti,aleatoric,online,0.507484978505611,0.5771295974661416,0.2375,0.16554453036369302,0.1392132026410707,-1.0
60001,2,anti,total,online,0.5055987781373216,0.5317360961669839,0.2125,0.165242635699609,0.1450191172460655,-1.0
60001,2,anti,point,online,0.5222846046912771,0.5305516967875671,0.1,0.16366798095591775,0.14288880761768255,-1.0
60001,2,anti,shuffled,online,0.5667703429547808,0.5941391408574264,0.1375,0.15568350039123122,0.1425053232573327,-1.0
60001,2,anti,uniform,online,0.630499776490103,0.5873619389757796,0.125,0.1529089808456054,0.13704916534415224,-1.0
60001,2,anti,count,online,0.5404550094243957,0.5451233888677303,0.1,0.16061977546927503,0.14493668400013052,-1.0
60001,3,aligned,epistemic,frozen,0.6151381436459202,0.6024333514125458,0.05625,0.21392692997228696,0.2139269299722869,1.0
60001,3,aligned,aleatoric,frozen,0.599021359045586,0.6306135235011362,0.03125,0.21392692997228696,0.2139269299722869,1.0
60001,3,aligned,total,frozen,0.5927963927899873,0.5156422058387176,0.06875,0.21392692997228696,0.2139269299722869,1.0
60001,3,aligned,point,frozen,0.531636711943759,0.5621627939231612,0.14375,0.21392692997228696,0.2139269299722869,1.0
60001,3,aligned,shuffled,frozen,0.5176574999862087,0.5182365557623965,0.05625,0.21392692997228696,0.2139269299722869,1.0
60001,3,aligned,uniform,frozen,0.45389291451419533,0.483924953727594,0.26875,0.21392692997228696,0.2139269299722869,1.0
60001,3,aligned,count,frozen,0.5046313038688044,0.4921430020129998,0.11875,0.21392692997228696,0.2139269299722869,1.0
